"","VIDEO_ID","SIZE","VIEWS.x","LENGTH","BITRATE.x","V4","V5.y","RATE","CLASS"
"1813","96aaTqjJ8Is",4518682,11743,110,41078.9272727273,"Music",110,3.86,"2"
"1814","96eSrFlUVh0",1149056,492913,27,42557.6296296296,"Sports",27,4.06,"1"
"1815","96OljGZapv4",13252512,676479,322,41156.8695652174,"Comedy",322,4.77,"1"
"1816","96rhtvxHKeA",3217197,61,75,42895.96,"Film & Animation",75,0,"5"
"1817","96Zz2A2hNwY",10828178,22578,243,44560.4032921811,"Gadgets & Games",243,4.48,"1"
"1818","-_97BHNS26A",7909725,5439,174,45458.1896551724,"Autos & Vehicles",174,1.75,"4"
"1819","97HvalApnx0",19443322,737,474,41019.6666666667,"Entertainment",474,5,"1"
"1820","97Qwu0IZbb0",3988514,17171,177,22533.9774011299,"Music",177,4.91,"1"
"1821","98NXFSp8AGw",1265926,2662,54,23443.0740740741,"News & Politics",54,4.77,"1"
"1822","9aBAMnIUi8Y",10949881,103560,263,41634.5285171103,"Music",263,4.91,"1"
"1823","9aB-tKgEK24",599095,202,16,37443.4375,"Comedy",16,5,"1"
"1824","9AdQo1qBy1E",5089144,169906,141,36093.219858156,"Entertainment",141,4.85,"1"
"1825","9aIj65U2e4A",554953,231707,14,39639.5,"Film & Animation",14,4.47,"1"
"1826","9b3b1lCgWos",2427737,4484,58,41857.5344827586,"Entertainment",58,3.67,"2"
"1827","9b4V7e9SMW0",10006521,6812,273,36653.9230769231,"Entertainment",273,4.9,"1"
"1828","9bl3cAgwsBE",9839289,15113,237,41515.9873417722,"Comedy",237,4.46,"1"
"1829","9bLx9dGMOSk",NA,5342,260,NA,"Music",260,4.95,"1"
"1830","9BMv4kecwEQ",6334668,10116,157,40348.2038216561,"Music",157,4.86,"1"
"1831","9boFA5dr11o",6731586,66879,174,38687.275862069,"Film & Animation",174,4.67,"1"
"1832","9bUZUeb66ZA",9413201,70250,266,35387.9736842105,"Sports",266,4.61,"1"
"1833","9byqm9XJ6Po",1068799,3674,24,44533.2916666667,"Entertainment",24,5,"1"
"1834","9c40O0yy3FM",5480685,962,144,38060.3125,"News & Politics",144,4,"1"
"1835","9C4UvvHMoZs",4604534,72158,110,41859.4,"People & Blogs",110,4.6,"1"
"1836","9cdyej0AJaI",5727443,9974,137,41806.1532846715,"Howto & DIY",137,4.5,"1"
"1837","9CFZ_JeyEws",2062994,140,62,33274.0967741935,"Comedy",62,3,"2"
"1838","9cIrymEv8xI",5772638,86221,137,42136.0437956204,"News & Politics",137,4.43,"1"
"1839","9CmDq4GKSLw",21196349,3461,511,41480.1350293542,"Music",511,4.57,"1"
"1840","9cOcTHBTRJ4",2902900,59792,82,35401.2195121951,"Gadgets & Games",82,3.71,"2"
"1841","9Ct96gdK30g",11811924,418,281,42035.3167259786,"Music",281,2.5,"3"
"1842","9CujnniHLQc",8107674,28819,336,24129.9821428571,"Music",336,4.78,"1"
"1843","9cuX2uYOi4g",8723108,193957,212,41146.7358490566,"News & Politics",212,4.64,"1"
"1844","9czd9akgRPE",1855420,3889,45,41231.5555555556,"Comedy",45,2.77,"3"
"1845","9dBGd9OEVj8",18935661,1121,461,41075.1865509761,"Music",461,4.75,"1"
"1846","9DeNX7MzdUo",11701605,2711,451,25945.9090909091,"Gadgets & Games",451,4.2,"1"
"1847","9ed7tlACPXU",24800538,2990,597,41541.9396984925,"Film & Animation",597,5,"1"
"1848","9eDJ3cuXKV4",12435254,1166437,299,41589.4782608696,"Entertainment",299,4.76,"1"
"1849","9EgaiRQsayE",3382050,1249,84,40262.5,"Sports",84,3.8,"2"
"1850","9eGOwdLSUrM",9792444,166392,238,41144.7226890756,"Music",238,4.9,"1"
"1851","9eMWG3fwiEU",4749554,516184,115,41300.4695652174,"Howto & DIY",115,4.48,"1"
"1852","9exvnO9unsA",8241441,667,201,41002.1940298507,"Music",201,5,"1"
"1853","9Eylsn4Yfag",5579907,27218,134,41641.0970149254,"Film & Animation",134,4.22,"1"
"1854","9fAU0O-Wp98",22230308,38591,547,40640.4168190128,"Entertainment",547,4.64,"1"
"1855","9fBIRitTROE",3545376,1298,95,37319.747368421,"Howto & DIY",95,4.75,"1"
"1856","9fbP1lvmBY8",21628989,152835,523,41355.6195028681,"News & Politics",523,4.02,"1"
"1857","9Fcb3jcBuLo",8518030,453,299,28488.3946488294,"Comedy",299,3,"2"
"1858","9FcBnaLjxY4",10400536,1514231,248,41937.6451612903,"Music",248,4.74,"1"
"1859","9FIRIr-h2Dw",8517892,5047,233,36557.4763948498,"Music",233,4.47,"1"
"1860","9fka3Lu_pr0",18351786,51396,445,41239.9685393258,"News & Politics",445,4.78,"1"
"1861","9fPwJOqv9b4",2224530,172,147,15132.8571428571,"Music",147,4,"1"
"1862","9FtYfteRgUw",4442483,79298,106,41910.2169811321,"Entertainment",106,4.78,"1"
"1863","9fVSEe2bHf4",9849122,7875,238,41382.8655462185,"Comedy",238,3.69,"2"
"1864","9FwIDwBDcnA",15751656,15833,381,41342.9291338583,"Sports",381,5,"1"
"1865","9g5WoL46z1M",5130017,539,125,41040.136,"Howto & DIY",125,5,"1"
"1866","9g8Ja9-ergI",1474079,13170,37,39839.972972973,"Comedy",37,4.52,"1"
"1867","9GbpfRe6eoc",9988701,3703,280,35673.9321428571,"Music",280,4.21,"1"
"1868","9GCWPbhUB9s",1296448,65589,33,39286.303030303,"News & Politics",33,4.47,"1"
"1869","9gNeWsutBe4",4188265,63,107,39142.6635514019,"Pets & Animals",107,0,"5"
"1870","9GqyzOUpuYw",9083501,75418,218,41667.4357798165,"Music",218,3.24,"2"
"1871","9GvCZ6E27Ic",7426254,141199,179,41487.4525139665,"Music",179,4.85,"1"
"1872","9gVgL2sLnyE",17203488,3962,417,41255.3669064748,"Howto & DIY",417,4.17,"1"
"1873","9HNgqQVHI_8",2676407,145281,64,41818.859375,"Sports",64,4.81,"1"
"1874","9i3BuZ8vbBw",4718744,14278,189,24966.8994708995,"Music",189,4.43,"1"
"1875","9i9wUHR1oqA",9514499,8953,408,23319.8504901961,"Sports",408,4.69,"1"
"1876","9Ig_B0AVFSg",3632683,25737,85,42737.4470588235,"Entertainment",85,4.82,"1"
"1877","9ii7N0Vdr-M",1897856,97665,46,41257.7391304348,"Comedy",46,4.63,"1"
"1878","9IKTfe5TBmY",2526203,261268,61,41413.1639344262,"Howto & DIY",61,4.01,"1"
"1879","9in-eYkvU_4",11530651,108910,344,33519.3343023256,"People & Blogs",344,4.72,"1"
"1880","9iS97D0Rkko",16651193,14708,467,35655.6595289079,"People & Blogs",467,4.76,"1"
"1881","9isMwsQiQrg",6103540,42025,147,41520.6802721088,"Howto & DIY",147,4.44,"1"
"1882","9IzDbNFDdP4",8496754,180205,204,41650.7549019608,"Comedy",204,4.86,"1"
"1883","9J2HQMq0ZXY",9099172,29256,221,41172.7239819005,"Music",221,4.25,"1"
"1884","9j4yRnLTi9U",53317603,344765,1290,41331.4751937984,"Comedy",1290,4.88,"1"
"1885","9j82MERQy00",1956431,264069,114,17161.6754385965,"Music",114,4.55,"1"
"1886","9JDTAqsMNEM",11095436,181222,271,40942.5682656827,"Music",271,4.88,"1"
"1887","9JevjtlDxzU",19552448,153338,538,36342.8401486989,"Travel & Places",538,4.85,"1"
"1888","9jkJgluzD9Y",1301906,153,80,16273.825,"People & Blogs",80,2,"3"
"1889","9JsErHHY4CU",22311677,3681,532,41939.242481203,"Comedy",532,4,"1"
"1890","9J-SvJ0YELI",3681496,18500,89,41365.1235955056,"Sports",89,5,"1"
"1891","9JtJRklcwUQ",8439410,5237,207,40770.0966183575,"Music",207,4.89,"1"
"1892","9jWWi7i6754",8012355,20696,196,40879.362244898,"Comedy",196,4.67,"1"
"1893","9KaddPLaMi8",2060761,678,149,13830.610738255,"Film & Animation",149,4,"1"
"1894","9kB2K8QigEo",7429208,17121,170,43701.2235294118,"News & Politics",170,3.7,"2"
"1895","9KESrWjZEn8",971165,2625,87,11162.816091954,"Travel & Places",87,5,"1"
"1896","9KG-xKyJk5k",1843662,226,45,40970.2666666667,"Howto & DIY",45,0,"5"
"1897","9kHkdjmssus",16268870,102441,389,41822.2879177378,"Comedy",389,4.64,"1"
"1898","9KHNb2gxJVw",9788130,1441,243,40280.3703703704,"Music",243,5,"1"
"1899","9Kkg1IkGJ0Y",9082525,27201,219,41472.7168949772,"Music",219,4.92,"1"
"1900","9KVK6BJOBPM",4223945,14274,107,39476.1214953271,"Entertainment",107,4.97,"1"
"1901","9kXXi_2ZFDk",5788678,397,157,36870.5605095541,"Entertainment",157,3.78,"2"
"1902","9L5uBHLDaSA",12984715,6872,323,40200.3560371517,"Music",323,4.5,"1"
"1903","9LFg7y75SnA",8813020,175,219,40242.100456621,"Music",219,4.5,"1"
"1904","9lOBYRH47Wk",912619,1819,21,43458.0476190476,"Music",21,3,"2"
"1905","9m0y6phw4Kc",3104840,24097,75,41397.8666666667,"Film & Animation",75,4.61,"1"
"1906","9M-9jt-lRyc",1074449,5016,26,41324.9615384615,"Autos & Vehicles",26,3.5,"2"
"1907","9m9N6SpLCxg",11190208,4439,272,41140.4705882353,"Gadgets & Games",272,4.7,"1"
"1908","9MAbUjGK2ZQ",22790966,754,554,41138.9277978339,"Entertainment",554,5,"1"
"1909","9mIfGgfWywQ",10899245,192,269,40517.6394052045,"Gadgets & Games",269,0,"5"
"1910","9-MmQBBXERQ",10196222,10017,247,41280.2510121458,"Film & Animation",247,4.35,"1"
"1911","9nFXCwPlCg0",8220682,55671,203,40495.9704433498,"Music",203,4.78,"1"
"1912","9NHdSVknB5Q",12514339,19421,304,41165.5888157895,"News & Politics",304,4.72,"1"
"1913","9Ni9XLDVWu4",497231,675,11,45202.8181818182,"Comedy",11,1,"4"
"1914","9NkMR0WlknE",12462143,874,338,36870.2455621302,"News & Politics",338,4.83,"1"
"1915","9NrBR8B3dlU",4883479,42616,125,39067.832,"Comedy",125,4.76,"1"
"1916","9nSSSp8QFsA",815026,539,33,24697.7575757576,"Film & Animation",33,0,"5"
"1917","9nwKgYlYMmI",10422442,585,247,42196.1214574899,"Music",247,4,"1"
"1918","9oA0JsYa-AI",4912700,30401,119,41283.1932773109,"Music",119,3.31,"2"
"1919","9OHf1QB5vBg",2439120,213956,65,37524.9230769231,"Entertainment",65,4.77,"1"
"1920","9oJEUiVK8Ug",6598060,61163,160,41237.875,"Entertainment",160,4.58,"1"
"1921","9oKEaRM-ysU",10488226,627,280,37457.95,"Entertainment",280,3.6,"2"
"1922","9omu-sMVPb0",10118876,73439,242,41813.5371900826,"Comedy",242,2.09,"3"
"1923","9oRQJK61MWs",5098574,731055,121,42136.9752066116,"Entertainment",121,4.75,"1"
"1924","9oxnfA4FsX0",1717944,143095,41,41901.0731707317,"Comedy",41,4.82,"1"
"1925","9oYxILiHoZY",8818480,19302,213,41401.3145539906,"Music",213,4.41,"1"
"1926","9p6D0r7r_zo",3004192,5500,98,30655.0204081633,"Howto & DIY",98,4.31,"1"
"1927","9Ph_0sXd-pQ",17181217,132267,432,39771.3356481481,"Gadgets & Games",432,4.87,"1"
"1928","9ph-bU2zfBI",1213968,11862,30,40465.6,"Howto & DIY",30,3.54,"2"
"1929","9pVTrnxCZaQ",4609098,61553,111,41523.4054054054,"Comedy",111,4.61,"1"
"1930","9Qa-y3H83ok",6412489,3714,290,22112.0310344828,"People & Blogs",290,3.64,"2"
"1931","9QDmR5wQJ5E",18578339,5907,451,41193.6563192905,"Music",451,4.5,"1"
"1932","9qgLggKvWVA",115287,7720,5,23057.4,"Autos & Vehicles",5,3.67,"2"
"1933","9qn43O4XCs8",24231512,9435,586,41350.7030716724,"Music",586,4.69,"1"
"1934","9qrhBUtRlVk",5132566,717,124,41391.6612903226,"News & Politics",124,5,"1"
"1935","9qSq3cEXOF0",9744836,46978,236,41291.6779661017,"Music",236,4.93,"1"
"1936","9-Rnz9kJBbc",22227593,728,540,41162.2092592593,"People & Blogs",540,5,"1"
"1937","9rO9JiLcOd4",7667503,719905,218,35172.0321100917,"Comedy",218,4.37,"1"
"1938","9ROZ8BCVZqo",11875362,12913,291,40808.8041237113,"Howto & DIY",291,4.41,"1"
"1939","9SIpUxU-alQ",18079967,5199,430,42046.4348837209,"People & Blogs",430,4.64,"1"
"1940","9sKRnJOEj98",4188905,1289,101,41474.3069306931,"Entertainment",101,3.22,"2"
"1941","9SoC1T0nx7Y",13385877,878923,325,41187.3138461538,"Music",325,4.53,"1"
"1942","9SPjZjACbRQ",24671120,4932,596,41394.4966442953,"News & Politics",596,4.77,"1"
"1943","9SrW8DUflzM",1802618,1147,43,41921.3488372093,"Entertainment",43,4.29,"1"
"1944","9sTPXgqN2i8",10519559,7777,345,30491.4753623188,"Entertainment",345,4.72,"1"
"1945","9tejMFgyMXc",23972841,2256,582,41190.4484536082,"Music",582,4.29,"1"
"1946","9tfNhL_R_rI",11267977,147771,273,41274.641025641,"Comedy",273,4.76,"1"
"1947","9tHgI-s1yWw",6537475,6044,261,25047.7969348659,"Music",261,4.77,"1"
"1948","9-tqhEfQfwE",2719670,19874,67,40592.0895522388,"People & Blogs",67,3.09,"2"
"1949","9tQVnQ-kuWk",22405275,27175,562,39867.037366548,"Comedy",562,4.93,"1"
"1950","9U6PLC4YBYI",13904128,213,339,41015.1268436578,"Comedy",339,0,"5"
"1951","9u7OklDpZAA",8028266,94970,195,41170.5948717949,"Music",195,4.83,"1"
"1952","9_uIpWwBuuk",10484416,741,253,41440.3794466403,"Comedy",253,4.69,"1"
"1953","9ujfK-An_HE",5133560,1828,162,31688.6419753086,"Music",162,5,"1"
"1954","9UNjqni1T8c",17464039,643,423,41286.1442080378,"Sports",423,0,"5"
"1955","9uryHXTCSSk",13327919,11673,321,41519.9968847352,"Music",321,4.75,"1"
"1956","9UWj734ZxNE",5378047,773,213,25249.0469483568,"News & Politics",213,4.54,"1"
"1957","9_UZLClw-Wg",16626696,43834,407,40851.8329238329,"Entertainment",407,4.6,"1"
"1958","9V4lDrbR3rI",7507381,33783,180,41707.6722222222,"News & Politics",180,4.82,"1"
"1959","9VFLVk1lMEY",11394972,12571,274,41587.4890510949,"Music",274,4.67,"1"
"1960","9VID6z8WdSA",13569228,6658,325,41751.4707692308,"News & Politics",325,4.62,"1"
"1961","9vk4_2xboOE",11455404,218364,181,63289.5248618785,"Entertainment",181,4.82,"1"
"1962","9VKlskwm378",8655076,387649,239,36213.7071129707,"Entertainment",239,4.89,"1"
"1963","9vNGPipUK1c",9748628,1076,582,16750.2199312715,"News & Politics",582,4.38,"1"
"1964","-9vnzYvRqAo",4221899,20299,118,35778.8050847458,"Gadgets & Games",118,4.89,"1"
"1965","9VOEl7vz7n8",15984848,26430,394,40570.6802030457,"Howto & DIY",394,4.33,"1"
"1966","9vwZ5FQEUFg",7590637,114453,205,37027.4975609756,"Howto & DIY",205,4.8,"1"
"1967","9W4LGIi1TK0",1967099,22981,85,23142.3411764706,"Sports",85,3.85,"2"
"1968","9w4M_FqVCNw",17891702,251928,436,41036.0137614679,"Gadgets & Games",436,4.84,"1"
"1969","9w5mLHv0nNY",22988702,120279,555,41421.0846846847,"Music",555,4.75,"1"
"1970","9wEPr8VQbts",1075529,777,26,41366.5,"Gadgets & Games",26,4,"1"
"1971","9_wHsSzH62c",7268910,2676,172,42261.1046511628,"Entertainment",172,3.47,"2"
"1972","9wOcQr-2-pE",8621034,94266,208,41447.2788461538,"Entertainment",208,4.81,"1"
"1973","9Wr2mcKUc4U",1203776,14873,46,26169.0434782609,"Entertainment",46,3.44,"2"
"1974","9wTBh2FOFQc",1506433,28947,30,50214.4333333333,"Music",30,3.16,"2"
"1975","9WV9_97R-dk",9716050,10783,260,37369.4230769231,"Music",260,4.56,"1"
"1976","9xGJNQZ3wCA",15830906,307606,381,41550.9343832021,"Gadgets & Games",381,4.65,"1"
"1977","9XllRtI2zYM",5821330,2581,140,41580.9285714286,"Entertainment",140,3.25,"2"
"1978","9XmWjMcDlYE",12262785,25788,298,41150.2852348993,"Sports",298,3.81,"2"
"1979","9xOjTIMwB64",2608388,286310,62,42070.7741935484,"Sports",62,4.69,"1"
"1980","9XPLk5O3OwA",1866464,4198,45,41476.9777777778,"Entertainment",45,4.67,"1"
"1981","9xq5Nh2UqCc",25480509,6710,613,41566.898858075,"Entertainment",613,4.78,"1"
"1982","_9xZmE9vBOM",23032287,2972,558,41276.5,"Music",558,5,"1"
"1983","9xzsuFhVJgc",7601121,479,185,41087.1405405405,"News & Politics",185,3.86,"2"
"1984","9yFpHSJZmgk",3649827,80733,87,41952.0344827586,"Entertainment",87,4.84,"1"
"1985","9yigQGKaf2A",5598039,30407,132,42409.3863636364,"News & Politics",132,4.55,"1"
"1986","9YKMW6jR0Ac",5132566,2731,124,41391.6612903226,"News & Politics",124,4.8,"1"
"1987","9ylnQ-T7oiA",21246235,3919,510,41659.2843137255,"Howto & DIY",510,5,"1"
"1988","9ynpVi_p9TE",1244691,280,29,42920.3793103448,"Howto & DIY",29,0,"5"
"1989","9YUrwihNkR8",7531777,2535,177,42552.4124293785,"Music",177,4.83,"1"
"1990","9Z1mhzxfoyM",9508988,167,279,34082.394265233,"Gadgets & Games",279,4,"1"
"1991","9Z1qix6W8Gs",3010056,353369,77,39091.6363636364,"Entertainment",77,4.75,"1"
"1992","9Z57W0g1TRo",10993778,362371,273,40270.2490842491,"Comedy",273,4.15,"1"
"1993","9ZcEO0G3Mq0",8081243,46587,196,41230.8316326531,"News & Politics",196,4.71,"1"
"1994","9ZdzV1Gyx04",7340034,550,178,41236.1460674157,"Comedy",178,4.56,"1"
"1995","9ZqZox6xtJk",4319400,164,105,41137.1428571429,"News & Politics",105,4,"1"
"1996","9zxvtAykFNU",2899829,1502,154,18830.0584415584,"Film & Animation",154,4.83,"1"
"1997","9zyMEr4-Uo4",309090,5402,18,17171.6666666667,"Comedy",18,3.28,"2"
"1998","A0Ds-GHIKaM",11844357,3838,287,41269.5365853659,"People & Blogs",287,3.52,"2"
"1999","A0nOfWeGIYI",2789215,4409,68,41017.8676470588,"Gadgets & Games",68,5,"1"
"2000","A0ptrWiGBew",1780725,1391,40,44518.125,"Gadgets & Games",40,3.17,"2"
"2001","a15KgyXBX24",8314130,795274,233,35682.9613733906,"Howto & DIY",233,4.46,"1"
"2002","A1IrEQUO4oc",7047056,8487,167,42197.9401197605,"Howto & DIY",167,4.6,"1"
"2003","A1QeyeTLLFI",999774,2797,26,38452.8461538462,"Autos & Vehicles",26,4.25,"1"
"2004","A1wMyKQ6jUg",8105641,444732,199,40731.864321608,"Music",199,4.84,"1"
"2005","a26HTBpGXfo",5130422,2663,262,19581.7633587786,"Music",262,4.93,"1"
"2006","a2bEFrBKxYY",9937124,1220,238,41752.6218487395,"Music",238,4.86,"1"
"2007","A2G2ye4VKck",3825454,1470,92,41581.0217391304,"News & Politics",92,3,"2"
"2008","A2qZt8l7Xy8",9452213,422523,227,41639.704845815,"Music",227,4.82,"1"
"2009","a2RR3DRUc3s",7321854,413,180,40676.9666666667,"Music",180,4.67,"1"
"2010","a2WSW2sYKx0",3774138,165410,89,42406.0449438202,"Entertainment",89,4.47,"1"
"2011","a2ZjiBBeozQ",4019168,291,95,42307.0315789474,"Travel & Places",95,0,"5"
"2012","a371gzV2ecY",27658235,84,664,41653.968373494,"News & Politics",664,4,"1"
"2013","A3aTJ58TS_U",4178445,1111,294,14212.3979591837,"Entertainment",294,4.2,"1"
"2014","A3BEwY05cfE",16861953,256,407,41429.85995086,"Entertainment",407,5,"1"
"2015","A3deToKl_Dg",8422409,79948,201,41902.5323383085,"Music",201,4.82,"1"
"2016","a3Eg8F3rap4",8189119,27834,233,35146.4334763949,"People & Blogs",233,4.91,"1"
"2017","a3h0c55Gz64",1002404,6449,25,40096.16,"Entertainment",25,4,"1"
"2018","a3ODYXlSzNA",4189538,4097,101,41480.5742574257,"People & Blogs",101,4.38,"1"
"2019","a3PVy3pq61Y",12432930,19298,341,36460.2052785924,"Gadgets & Games",341,4.91,"1"
"2020","A3-ZQtlxCyE",13921061,9721,336,41431.7291666667,"Comedy",336,4.97,"1"
"2021","a4BlmsN4q2I",45297592,86887,1112,40735.2446043165,"Howto & DIY",1112,4.61,"1"
"2022","a4hw0B0Z1R0",4164478,2539,101,41232.4554455446,"Music",101,2.75,"3"
"2023","a4LuNCYlvRs",4574231,3410,111,41209.2882882883,"Comedy",111,4.17,"1"
"2024","A4o8B6Kf0tw",8441489,1309,203,41583.6896551724,"Comedy",203,5,"1"
"2025","A4uyN5rQbbU",7492524,60235,180,41625.1333333333,"Film & Animation",180,4.6,"1"
"2026","a4YtB3Y9qgk",26032543,2893,626,41585.5319488818,"Travel & Places",626,4.53,"1"
"2027","a5IbeqLhi7Q",24478394,9070,594,41209.4175084175,"Comedy",594,4.93,"1"
"2028","a5LNWB_qawg",14209096,880,348,40830.7356321839,"Entertainment",348,5,"1"
"2029","a5MI3xNbh8w",7854346,11612,190,41338.6631578947,"Music",190,4.87,"1"
"2030","a5NX3FXXqTg",10642576,1919,178,59789.7528089888,"Music",178,5,"1"
"2031","a5OAxe5JVqY",16620930,719,416,39954.1586538462,"Comedy",416,4.83,"1"
"2032","a5OQA1M5dz0",13784521,939,339,40662.3038348083,"Sports",339,3.5,"2"
"2033","A6i1ywioIm0",10484815,63383,254,41278.7992125984,"Music",254,4.82,"1"
"2034","a6iAaxOAHCM",14769765,50006,356,41488.1039325843,"Comedy",356,4.78,"1"
"2035","a6l_u0GDlRs",7755230,67,186,41694.7849462366,"People & Blogs",186,0,"5"
"2036","a78kjoXd37Y",7029648,35260,170,41350.8705882353,"Entertainment",170,4.6,"1"
"2037","A7AdEAuw3YU",12836057,1673,337,38089.1899109792,"News & Politics",337,4.7,"1"
"2038","a7bUt1sviWY",6067999,4504,145,41848.2689655172,"Music",145,4.58,"1"
"2039","a7j93Bf-EyI",9904482,812258,240,41268.675,"Music",240,4.86,"1"
"2040","a7Ny5BYc-Fs",2743435,281497,65,42206.6923076923,"Autos & Vehicles",65,4.76,"1"
"2041","a7pXZZO2nHw",20983266,3219,512,40982.94140625,"News & Politics",512,5,"1"
"2042","A7SxCCaxKoQ",23750204,659,585,40598.6393162393,"Music",585,4.62,"1"
"2043","A_7WxA3QkmA",9678467,66505,235,41184.9659574468,"Music",235,4.76,"1"
"2044","a7ywGpZw2b4",12335719,6175,299,41256.5852842809,"Entertainment",299,2.51,"3"
"2045","A8C-08Ibog8",14957296,868,372,40207.7849462366,"People & Blogs",372,4.43,"1"
"2046","A8FZ_nxmf0Y",3732131,4964,87,42898.0574712644,"News & Politics",87,4.5,"1"
"2047","a8g9tIERQcg",7865828,841,191,41182.3455497382,"Howto & DIY",191,5,"1"
"2048","A8KFC5yqS0o",9372465,20717,231,40573.4415584416,"Howto & DIY",231,3.87,"2"
"2049","a8nhLe7RpR8",10690737,421924,256,41760.69140625,"Music",256,4.83,"1"
"2050","a8WX5Gm4KlQ",10028751,17706,236,42494.7076271186,"Entertainment",236,4.23,"1"
"2051","a8xEDLQ_VzQ",9447998,9277,230,41078.252173913,"Comedy",230,5,"1"
"2052","a8XKEvClA-k",9599757,9887,267,35954.1460674157,"Music",267,4.68,"1"
"2053","a8XYpe3s0-Y",10665566,190,257,41500.2568093385,"Film & Animation",257,5,"1"
"2054","A9_1vcIDzzI",9720698,6547,235,41364.6723404255,"Music",235,4.01,"1"
"2055","a9dU_ekzm3U",5589909,865,149,37516.1677852349,"Entertainment",149,4.83,"1"
"2056","a9fsJvu_qo0",22787373,26065,548,41582.7974452555,"Music",548,4.45,"1"
"2057","A9Ft1zp_Nl8",2484485,6214,232,10708.9870689655,"Music",232,4.07,"1"
"2058","A9gO59ooAA8",19653735,10740,477,41202.7987421384,"Music",477,4.78,"1"
"2059","a9IJUkYUbvI",12172926,69332,304,40042.5197368421,"News & Politics",304,4.3,"1"
"2060","A9Krgk4Mlps",890022,29888,40,22250.55,"Howto & DIY",40,3.19,"2"
"2061","a9RL6xKsU4E",11445331,20526,598,19139.3494983278,"Howto & DIY",598,4.83,"1"
"2062","A9sL0JHfZxU",7050881,933,187,37705.2459893048,"News & Politics",187,4.22,"1"
"2063","a9SQmvDw-9Y",8177030,366394,228,35864.1666666667,"Howto & DIY",228,4.69,"1"
"2064","a9WB_PXjTBo",1348931,2310583,37,36457.5945945946,"News & Politics",37,4.42,"1"
"2065","aa2-bFlASpo",18566312,40862,448,41442.6607142857,"News & Politics",448,4.79,"1"
"2066","aA6nGV29qgI",1232673,712,33,37353.7272727273,"Sports",33,4,"1"
"2067","aAaBgMmSrJo",8370551,28953,204,41032.112745098,"Comedy",204,4.5,"1"
"2068","aADTT_zgvec",1289132,830323,30,42971.0666666667,"Comedy",30,4.14,"1"
"2069","aaH9ErDAc8k",1560940,433,107,14588.2242990654,"People & Blogs",107,0,"5"
"2070","aAKBnh7H74E",9639454,124,238,40501.9075630252,"News & Politics",238,5,"1"
"2071","aAlJNd0MkXA",13680552,918,371,36874.8032345013,"News & Politics",371,4.57,"1"
"2072","-aaLyJnf4as",4053011,52962,95,42663.2736842105,"Music",95,4.29,"1"
"2073","AAm6pf2t8ig",16225459,8106,388,41818.1932989691,"Film & Animation",388,4.5,"1"
"2074","AaPFYuH0oRc",11207662,1740,273,41053.706959707,"Gadgets & Games",273,4.92,"1"
"2075","--aApGlDZGA",10633382,29224,256,41536.6484375,"News & Politics",256,4.29,"1"
"2076","AatT2v1XdTM",13952453,1260,343,40677.7055393586,"News & Politics",343,4.27,"1"
"2077","aAU6UrRNpj0",7492023,8729,182,41164.9615384615,"Music",182,4.28,"1"
"2078","aawoPujqRIg",4239781,1105,101,41978.0297029703,"Music",101,4.9,"1"
"2079","AaWrT6CWBMk",15759416,5179,384,41040.1458333333,"Howto & DIY",384,4.18,"1"
"2080","aAYV5H4rsqs",5177615,2711,205,25256.6585365854,"News & Politics",205,4.65,"1"
"2081","ab0R-aQ5_LQ",9287086,2902,395,23511.6101265823,"Comedy",395,3.56,"2"
"2082","aB56lLzKjhE",3308016,1129,256,12921.9375,"Music",256,5,"1"
"2083","_ab7Dksqfnw",7033584,60886,171,41132.0701754386,"Music",171,4.79,"1"
"2084","abb8nVMrT80",8513306,12809,202,42145.0792079208,"Entertainment",202,4.48,"1"
"2085","aBFFRIcOYKM",2375904,14880,59,40269.5593220339,"Autos & Vehicles",59,4.53,"1"
